1721277138.050514,Key.right,press
1721277138.190974,Key.right,release
1721277139.177016,Key.space,press
1721277139.273401,Key.space,release
1721277139.408032,Key.shift,press
1721277139.608415,(,press
1721277139.678844,'(',release
1721277139.778385,Key.shift,release
1721277141.076054,c,press
1721277141.1603358,o,press
1721277141.1641622,'c',release
1721277141.240748,n,press
1721277141.252081,'o',release
1721277141.316384,'n',release
1721277141.3681228,t,press
1721277141.448272,'t',release
1721277141.570466,r,press
1721277141.6583412,'r',release
1721277141.730148,o,press
1721277141.796824,'o',release
1721277141.914369,l,press
1721277142.001992,'l',release
1721277144.820501,Key.shift,press
1721277145.032792,Key.ctrl,press
1721277145.111844,Key.ctrl,release
1721277145.445087,Key.shift,release
1721277149.3320398,Key.cmd,press
1721277149.544487,s,press
1721277149.652677,'s',release
1721277149.81458,Key.cmd,release
1721277151.923887,Key.enter,press
1721277152.018965,Key.enter,release
1721277153.460194,Key.tab,press
1721277153.569029,Key.tab,release
1721277156.454645,=,press
1721277156.5313332,'=',release
1721277156.868366,Key.backspace,press
1721277156.945675,Key.backspace,release
1721277157.032773,Key.backspace,press
1721277157.10013,Key.backspace,release
1721277157.294018,2,press
1721277157.35652,'2',release
1721277157.77223,Key.cmd,press
1721277158.175848,s,press
1721277158.317804,'s',release
1721277158.4869592,Key.cmd,release
1721277166.184314,,press
1721277166.29641,<160>,release
1721277167.3823419,,press
1721277167.480763,<160>,release
1721277176.082148,,press
1721277176.158792,<160>,release
1721277176.9312918,,press
1721277177.026526,<160>,release
1721277179.27937,,press
1721277179.3685079,<177>,release
1721277181.006279,,press
1721277181.106863,<177>,release
1721277184.299801,,press
1721277184.430277,<176>,release
1721277184.434056,,press
1721277184.4386072,<176>,release
1721277187.569752,,press
1721277187.70506,<178>,release
1721277190.552257,Key.media_play_pause,press
1721277190.6603708,Key.media_play_pause,release
1721277193.171932,Key.media_volume_mute,press
1721277193.287534,Key.media_volume_mute,release
1721277195.269879,Key.media_volume_mute,press
1721277195.351308,Key.media_volume_mute,release
1721277196.826985,Key.media_volume_down,press
1721277196.923232,Key.media_volume_down,release
1721277198.345173,Key.media_volume_up,press
1721277198.488364,Key.media_volume_up,release
1721277215.62137,Key.enter,press
1721277215.704062,Key.enter,release
1721277218.167928,Key.shift,press
1721277218.329362,P,press
1721277218.406202,Key.shift,release
1721277218.410302,'p',release
1721277218.5378602,a,press
1721277218.612997,'a',release
1721277218.692676,r,press
1721277218.783675,'r',release
1721277218.893302,t,press
1721277218.959338,'t',release
1721277219.082897,Key.space,press
1721277219.178435,Key.space,release
1721277219.5070841,Key.backspace,press
1721277219.578864,Key.backspace,release
1721277219.629431,3,press
1721277219.697044,'3',release
1721277219.781643,Key.space,press
1721277219.8767831,Key.space,release
1721277219.942654,c,press
1721277220.026987,a,press
1721277220.073847,'c',release
1721277220.145932,'a',release
1721277220.1711638,n,press
1721277220.230329,'n',release
1721277220.316073,n,press
1721277220.379946,'n',release
1721277220.480739,o,press
1721277220.5476649,'o',release
1721277220.6194901,t,press
1721277220.694752,'t',release
1721277220.7240472,Key.space,press
1721277220.824215,Key.space,release
1721277220.918328,b,press
1721277220.973451,'b',release
1721277221.0286689,e,press
1721277221.100754,'e',release
1721277221.134733,Key.space,press
1721277221.226738,Key.space,release
1721277221.589986,r,press
1721277221.652867,e,press
1721277221.6851919,'r',release
1721277221.741312,'e',release
1721277221.8807921,c,press
1721277221.969158,'c',release
1721277222.023735,o,press
1721277222.088285,'o',release
1721277222.131148,r,press
1721277222.199779,'r',release
1721277222.969056,d,press
1721277223.054686,'d',release
1721277223.166904,e,press
1721277223.220822,'e',release
1721277223.350825,d,press
1721277223.4429991,'d',release
1721277223.543338,Key.space,press
1721277223.635812,Key.space,release
1721277224.084687,c,press
1721277224.158559,'c',release
1721277224.194458,o,press
1721277224.258186,'o',release
1721277224.347251,r,press
1721277224.410891,'r',release
1721277224.501163,r,press
1721277224.575829,'r',release
1721277224.6713731,e,press
1721277224.744339,'e',release
1721277224.9129338,c,press
1721277224.966727,'c',release
1721277225.132958,t,press
1721277225.184009,'t',release
1721277225.256955,l,press
1721277225.357517,'l',release
1721277225.5199292,y,press
1721277225.581246,'y',release
1721277225.690201,Key.space,press
1721277225.77924,Key.space,release
1721277225.88944,b,press
1721277225.9490309,'b',release
1721277226.068189,y,press
1721277226.128344,'y',release
1721277226.228986,Key.space,press
1721277226.3313699,Key.space,release
1721277226.422692,p,press
1721277226.4946408,'p',release
1721277226.7807019,y,press
1721277226.844196,'y',release
1721277226.9680882,a,press
1721277227.068579,'a',release
1721277227.521748,Key.backspace,press
1721277227.582077,Key.backspace,release
1721277228.3709152,n,press
1721277228.4227798,'n',release
1721277228.560609,p,press
1721277228.6728058,'p',release
1721277228.767822,u,press
1721277228.831351,'u',release
1721277228.928788,t,press
1721277229.0087879,'t',release
1721277229.111705,Key.space,press
1721277229.206366,Key.space,release
1721277229.322093,o,press
1721277229.38724,'o',release
1721277229.465903,n,press
1721277229.5180118,'n',release
1721277229.8556411,Key.space,press
1721277229.944854,Key.space,release
1721277230.007206,m,press
1721277230.073726,'m',release
1721277230.108858,a,press
1721277230.18065,'a',release
1721277230.251992,c,press
1721277230.349761,'c',release
1721277230.453481,b,press
1721277230.509515,'b',release
1721277230.67445,o,press
1721277230.729291,'o',release
1721277230.820788,o,press
1721277230.8819158,'o',release
1721277230.994294,k,press
1721277231.060776,'k',release
1721277231.250643,.,press
1721277231.346157,'.',release
1721277231.843761,Key.enter,press
1721277231.92319,Key.enter,release
1721277233.72574,Key.shift,press
1721277234.0985248,I,press
1721277234.171108,'I',release
1721277234.182864,Key.shift,release
1721277234.602346,Key.backspace,press
1721277234.6718452,Key.backspace,release
1721277235.1623769,Key.shift,press
1721277235.266359,I,press
1721277235.321669,'I',release
1721277235.333606,Key.shift,release
1721277235.51602,n,press
1721277235.583791,'n',release
1721277235.7705238,Key.space,press
1721277235.853128,Key.space,release
1721277236.1410172,b,press
1721277236.195603,'b',release
1721277236.553447,Key.backspace,press
1721277236.6192791,Key.backspace,release
1721277236.7030761,Key.backspace,press
1721277236.772434,Key.backspace,release
1721277236.860577,Key.backspace,press
1721277236.924354,Key.backspace,release
1721277236.9986272,Key.backspace,press
1721277237.0822,Key.backspace,release
1721277368.777746,Key.shift,press
1721277368.9415722,A,press
1721277369.0115762,Key.shift,release
1721277369.054183,'a',release
1721277369.1562161,m,press
1721277369.233343,'m',release
1721277369.308314,o,press
1721277369.379714,'o',release
1721277369.445892,n,press
1721277369.504807,'n',release
1721277369.611927,g,press
1721277369.668555,'g',release
1721277370.055042,Key.space,press
1721277370.1522062,Key.space,release
1721277370.272458,t,press
1721277370.344437,'t',release
1721277370.38015,h,press
1721277370.439931,'h',release
1721277370.513852,e,press
1721277370.593865,'e',release
1721277370.619231,m,press
1721277370.673383,'m',release
1721277371.288125,",",press
1721277371.3595362,"','",release
1721277371.438209,Key.space,press
1721277371.538068,Key.space,release
1721277371.970794,Key.enter,press
1721277372.056802,Key.enter,release
1721277372.336315,Key.shift,press
1721277372.4899359,F,press
1721277372.556976,Key.shift,release
1721277372.618464,'f',release
1721277372.8716748,1,press
1721277372.937741,'1',release
1721277373.246598,Key.space,press
1721277373.34042,Key.space,release
1721277374.21967,Key.backspace,press
1721277374.285011,Key.backspace,release
1721277374.4924202,",",press
1721277374.579604,"','",release
1721277374.668041,Key.space,press
1721277374.7687428,Key.space,release
1721277375.066287,Key.shift,press
1721277375.247233,F,press
1721277375.3275342,Key.shift,release
1721277375.361761,'f',release
1721277375.544273,w,press
1721277375.6024551,'w',release
1721277375.7355928,Key.space,press
1721277375.838958,Key.space,release
1721277375.870681,c,press
1721277375.951669,'c',release
1721277376.214154,Key.backspace,press
1721277376.281753,Key.backspace,release
1721277376.370836,Key.backspace,press
1721277376.4450529,Key.backspace,release
1721277376.5163572,Key.backspace,press
1721277376.604212,Key.backspace,release
1721277376.7953658,2,press
1721277376.854642,'2',release
1721277376.991926,Key.space,press
1721277377.087934,Key.space,release
1721277377.1486561,c,press
1721277377.204467,a,press
1721277377.243786,'c',release
1721277377.308911,'a',release
1721277377.3115819,n,press
1721277377.3722072,'n',release
1721277377.461175,n,press
1721277377.528218,'n',release
1721277377.644295,o,press
1721277377.7054038,'o',release
1721277377.768137,t,press
1721277377.8357508,'t',release
1721277377.8821561,Key.space,press
1721277377.9744902,Key.space,release
1721277378.073664,b,press
1721277378.124471,'b',release
1721277378.171246,e,press
1721277378.238774,'e',release
1721277378.277121,Key.space,press
1721277378.376609,Key.space,release
1721277378.4437969,r,press
1721277378.504939,e,press
1721277378.540419,'r',release
1721277378.6014569,'e',release
1721277378.7211032,c,press
1721277378.8358889,'c',release
1721277378.8697128,o,press
1721277378.943439,'o',release
1721277379.002497,r,press
1721277379.07638,'r',release
1721277379.744511,d,press
1721277379.8365152,'d',release
1721277379.952387,e,press
1721277380.007946,'e',release
1721277380.184669,d,press
1721277380.262246,'d',release
1721277382.638079,.,press
1721277382.727881,'.',release
1721277382.919713,Key.enter,press
1721277383.0154119,Key.enter,release
1721277384.685075,,press
1721277384.751657,<160>,release
1721277385.1839528,,press
1721277385.25838,<160>,release
1721277390.5450618,Key.cmd,press
1721277390.608694,c,press
1721277390.647261,Key.cmd,release
1721277390.723609,'c',release
1721277393.361589,Key.shift,press
1721277393.523871,F,press
1721277393.619105,Key.shift,release
1721277393.6708748,'f',release
1721277394.020322,3,press
1721277394.102596,'3',release
1721277395.018642,Key.shift,press
1721277395.20827,:,press
1721277395.289105,':',release
1721277395.300406,Key.shift,release
1721277395.463665,Key.enter,press
1721277395.5478241,Key.enter,release
1721277396.371487,`,press
1721277396.436645,'`',release
1721277396.543201,`,press
1721277396.603441,'`',release
1721277396.690235,`,press
1721277396.758362,'`',release
1721277397.1943119,Key.enter,press
1721277397.293864,Key.enter,release
1721277398.102974,Key.enter,press
1721277398.185302,Key.enter,release
1721277398.506123,Key.up,press
1721277398.595396,Key.up,release
1721277399.393302,Key.cmd,press
1721277399.449709,v,press
1721277399.484331,Key.cmd,release
1721277399.549485,'v',release
1721277401.631474,Key.enter,press
1721277401.708454,Key.enter,release
1721277403.252518,Key.enter,press
1721277403.3347359,Key.enter,release
1721277405.0942268,Key.enter,press
1721277405.173318,Key.enter,release
1721277405.511746,Key.enter,press
1721277405.574018,Key.enter,release
1721277406.4222531,Key.shift,press
1721277406.617214,F,press
1721277406.7395918,'F',release
1721277406.742362,Key.shift,release
1721277407.6346738,4,press
1721277407.693671,'4',release
1721277407.932826,Key.shift,press
1721277408.12304,:,press
1721277408.2067258,':',release
1721277408.237865,Key.shift,release
1721277408.59696,Key.enter,press
1721277408.678886,Key.enter,release
1721277409.575689,`,press
1721277409.648841,'`',release
1721277409.7510662,`,press
1721277409.826093,'`',release
1721277409.897412,`,press
1721277409.97366,'`',release
1721277410.320252,Key.enter,press
1721277410.4053671,Key.enter,release
1721277410.619443,Key.enter,press
1721277410.710546,Key.enter,release
1721277412.788621,,press
1721277412.866049,<177>,release
1721277413.7830331,,press
1721277413.805185,<177>,release
1721277418.334676,Key.cmd,press
1721277418.386531,c,press
1721277418.4362109,Key.cmd,release
1721277418.5167758,'c',release
1721277420.507088,Key.cmd,press
1721277420.5468569,v,press
1721277420.595758,Key.cmd,release
1721277420.659275,'v',release
1721277420.982133,Key.cmd,press
1721277421.050716,Key.cmd,release
1721277423.365441,Key.enter,press
1721277423.445534,Key.enter,release
1721277425.367625,,press
1721277425.452655,<176>,release
1721277425.45574,,press
1721277425.456564,<176>,release
1721277427.51048,,press
1721277427.596277,<176>,release
1721277427.600182,,press
1721277427.6006458,<176>,release
1721277432.835752,Key.cmd,press
1721277432.894995,c,press
1721277432.938601,Key.cmd,release
1721277433.0189672,'c',release
1721277437.572149,Key.shift,press
1721277437.807907,F,press
1721277437.924273,'F',release
1721277437.9482062,Key.shift,release
1721277438.274236,5,press
1721277438.335894,'5',release
1721277438.9881,Key.shift,press
1721277439.461587,:,press
1721277439.559066,':',release
1721277439.5621812,Key.shift,release
1721277440.034912,`,press
1721277440.138747,'`',release
1721277440.597162,Key.backspace,press
1721277440.667884,Key.backspace,release
1721277441.083292,Key.enter,press
1721277441.164431,Key.enter,release
1721277441.481911,`,press
1721277441.579013,'`',release
1721277441.6502101,`,press
1721277441.745499,'`',release
1721277442.109399,`,press
1721277442.200379,'`',release
1721277442.407565,Key.enter,press
1721277442.5004659,Key.enter,release
1721277443.303648,Key.enter,press
1721277443.385841,Key.enter,release
1721277443.6692321,Key.up,press
1721277443.745912,Key.up,release
1721277444.297118,Key.cmd,press
1721277444.344832,v,press
1721277444.3853052,Key.cmd,release
1721277444.448243,'v',release
1721277444.550231,Key.cmd,press
1721277444.744067,s,press
1721277444.83532,'s',release
1721277444.9362,Key.cmd,release
1721277445.567921,Key.enter,press
1721277445.602846,Key.enter,release
1721277446.2176719,Key.backspace,press
1721277446.2792299,Key.backspace,release
1721277446.896993,Key.down,press
1721277446.9806368,Key.down,release
1721277447.3998148,Key.enter,press
1721277447.477761,Key.enter,release
1721277447.578054,Key.enter,press
1721277447.643817,Key.enter,release
1721277448.674357,Key.shift,press
1721277448.860485,F,press
1721277448.987571,'F',release
1721277448.9953878,Key.shift,release
1721277449.272928,6,press
1721277449.328597,'6',release
1721277450.143602,Key.shift,press
1721277450.431177,:,press
1721277450.512886,':',release
1721277450.52865,Key.shift,release
1721277450.7870789,Key.enter,press
1721277450.876502,Key.enter,release
1721277451.6691232,`,press
1721277451.7184398,'`',release
1721277451.816292,`,press
1721277451.888082,'`',release
1721277451.9648168,`,press
1721277452.032619,'`',release
1721277452.388705,Key.enter,press
1721277452.483951,Key.enter,release
1721277452.741138,Key.enter,press
1721277452.8366861,Key.enter,release
1721277453.376368,Key.up,press
1721277453.4781399,Key.up,release
1721277453.8131251,Key.cmd,press
1721277454.032058,s,press
1721277454.142404,'s',release
1721277454.2432818,Key.cmd,release
1721277458.899609,,press
1721277458.9733078,<178>,release
1721277460.557075,,press
1721277460.634762,<178>,release
1721277463.9017851,Key.cmd,press
1721277463.930825,c,press
1721277463.989753,Key.cmd,release
1721277464.059425,'c',release
1721277465.963469,Key.cmd,press
1721277466.01659,v,press
1721277466.0583308,Key.cmd,release
1721277466.134204,'v',release
1721277466.314523,Key.cmd,press
1721277466.523494,s,press
1721277466.624417,'s',release
1721277466.7001731,Key.cmd,release
1721277468.280319,Key.down,press
1721277468.3904011,Key.down,release
1721277468.78827,Key.enter,press
1721277468.863552,Key.enter,release
1721277469.324553,Key.enter,press
1721277469.393919,Key.enter,release
1721277476.217084,Key.media_play_pause,press
1721277476.3047419,Key.media_play_pause,release
1721277481.821728,Key.shift,press
1721277482.0276768,F,press
1721277482.162391,Key.shift,release
1721277482.165241,'f',release
1721277483.1587799,7,press
1721277483.225613,'7',release
1721277483.3290691,Key.space,press
1721277483.4335291,Key.space,release
1721277483.473909,a,press
1721277483.5519528,n,press
1721277483.568327,'a',release
1721277483.613921,'n',release
1721277483.702432,d,press
1721277483.758649,Key.space,press
1721277483.776535,'d',release
1721277483.853538,Key.space,release
1721277483.9375172,Key.shift,press
1721277484.1386602,F,press
1721277484.225715,Key.shift,release
1721277484.276874,'f',release
1721277484.951334,9,press
1721277485.014608,'9',release
1721277485.075548,Key.space,press
1721277485.1950452,Key.space,release
1721277485.2929122,c,press
1721277485.389801,a,press
1721277485.416171,'c',release
1721277485.489399,n,press
1721277485.499886,'a',release
1721277485.5444539,'n',release
1721277485.633913,n,press
1721277485.709057,'n',release
1721277486.454487,o,press
1721277486.532467,'o',release
1721277486.840323,t,press
1721277486.918445,'t',release
1721277487.228933,Key.space,press
1721277487.311281,Key.space,release
1721277487.404586,b,press
1721277487.463356,'b',release
1721277487.8431559,e,press
1721277487.9155672,'e',release
1721277487.9841878,Key.space,press
1721277488.0870888,Key.space,release
1721277488.156855,r,press
1721277488.216862,e,press
1721277488.247412,'r',release
1721277488.303947,'e',release
1721277488.497301,c,press
1721277488.602441,'c',release
1721277488.6260722,o,press
1721277488.6976588,'o',release
1721277488.761463,r,press
1721277488.828116,'r',release
1721277488.99588,d,press
1721277489.084437,'d',release
1721277489.2685142,e,press
1721277489.3373592,'e',release
1721277489.480082,d,press
1721277489.564245,'d',release
1721277489.705237,.,press
1721277489.814185,'.',release
1721277489.862678,Key.space,press
1721277489.962656,Key.space,release
1721277490.14334,Key.enter,press
1721277490.2302961,Key.enter,release
1721277490.444649,Key.enter,press
1721277490.538904,Key.enter,release
1721277490.9940858,Key.cmd,press
1721277491.21605,s,press
1721277491.300826,'s',release
1721277491.4109938,Key.cmd,release
1721277492.568017,Key.shift,press
1721277492.70182,F,press
1721277492.780452,Key.shift,release
1721277492.8284612,'f',release
1721277493.6195,8,press
1721277493.6771789,'8',release
1721277493.780067,Key.shift,press
1721277494.071139,:,press
1721277494.1560729,':',release
1721277494.195503,Key.shift,release
1721277494.348848,Key.enter,press
1721277494.436296,Key.enter,release
1721277495.621904,`,press
1721277495.682991,'`',release
1721277495.7968261,`,press
1721277495.860563,'`',release
1721277495.919939,`,press
1721277496.008169,'`',release
1721277496.1004622,Key.enter,press
1721277496.188572,Key.enter,release
1721277496.904657,Key.enter,press
1721277497.0059662,Key.enter,release
1721277499.983263,Key.media_play_pause,press
1721277500.0535738,Key.media_play_pause,release
1721277503.016038,Key.cmd,press
1721277503.061962,c,press
1721277503.112076,Key.cmd,release
1721277503.176376,'c',release
1721277504.8113122,Key.cmd,press
1721277504.885473,v,press
1721277504.920322,Key.cmd,release
1721277504.997426,'v',release
1721277505.146058,Key.cmd,press
1721277505.3571992,s,press
1721277505.472888,'s',release
1721277505.580804,Key.cmd,release
1721277507.277473,Key.enter,press
1721277507.3587358,Key.enter,release
1721277507.460321,Key.enter,press
1721277507.52587,Key.enter,release
1721277507.603004,Key.enter,press
1721277507.678964,Key.enter,release
1721277508.229897,Key.up,press
1721277508.327803,Key.up,release
1721277508.430333,Key.up,press
1721277508.534013,Key.up,release
1721277508.611468,Key.up,press
1721277508.701581,Key.up,release
1721277509.47958,Key.enter,press
1721277509.548518,Key.enter,release
1721277512.650248,Key.media_volume_mute,press
1721277512.722381,Key.media_volume_mute,release
1721277513.579037,Key.media_volume_mute,press
1721277513.663742,Key.media_volume_mute,release
1721277514.152191,Key.media_volume_down,press
1721277514.23221,Key.media_volume_down,release
1721277514.557935,Key.media_volume_up,press
1721277514.63501,Key.media_volume_up,release
1721277516.131031,Key.media_volume_up,press
1721277516.2170932,Key.media_volume_up,release
1721277518.27875,Key.media_volume_mute,press
1721277518.3489091,Key.media_volume_mute,release
1721277518.612949,Key.media_volume_down,press
1721277518.686063,Key.media_volume_down,release
1721277518.9409542,Key.media_volume_up,press
1721277519.005931,Key.media_volume_up,release
1721277521.606705,Key.shift,press
1721277521.8446531,F,press
1721277521.91409,Key.shift,release
1721277521.9741912,'f',release
1721277522.439863,1,press
1721277522.5267031,'1',release
1721277522.8929431,0,press
1721277522.967818,'0',release
1721277523.152895,Key.space,press
1721277523.2314,Key.space,release
1721277523.4392252,-,press
1721277523.508468,'-',release
1721277523.730898,Key.space,press
1721277523.833952,Key.space,release
1721277524.467825,Key.backspace,press
1721277524.5376482,Key.backspace,release
1721277525.093917,Key.space,press
1721277525.189028,Key.shift,press
1721277525.2028391,Key.space,release
1721277525.336123,F,press
1721277525.400921,Key.shift,release
1721277525.4611242,'f',release
1721277525.6273952,2,press
1721277525.684563,'2',release
1721277526.091349,Key.backspace,press
1721277526.1828961,Key.backspace,release
1721277526.212283,1,press
1721277526.304039,2,press
1721277526.3597848,'1',release
1721277526.4238982,'2',release
1721277526.715107,Key.space,press
1721277526.810046,Key.space,release
1721277536.6064901,Key.cmd,press
1721277536.660366,c,press
1721277536.7036538,Key.cmd,release
1721277536.780786,'c',release
1721277538.851886,Key.space,press
1721277538.908902,Key.space,release
1721277539.235272,Key.backspace,press
1721277539.305509,Key.backspace,release
1721277539.40664,a,press
1721277539.514733,'a',release
1721277539.705488,r,press
1721277539.766546,e,press
1721277539.8045619,'r',release
1721277539.873926,'e',release
1721277539.890454,Key.space,press
1721277539.9798899,Key.space,release
1721277540.179339,a,press
1721277540.275525,'a',release
1721277540.3956459,s,press
1721277540.47138,'s',release
1721277540.714903,Key.backspace,press
1721277540.7749681,Key.backspace,release
1721277540.878965,Key.backspace,press
1721277540.9596028,Key.backspace,release
1721277541.067413,t,press
1721277541.126691,'t',release
1721277541.1668758,h,press
1721277541.221556,'h',release
1721277541.266643,e,press
1721277541.3382661,'e',release
1721277541.3676858,Key.space,press
1721277541.4611468,Key.space,release
1721277541.527313,f,press
1721277541.6085372,o,press
1721277541.618536,'f',release
1721277541.670718,'o',release
1721277541.8057191,l,press
1721277541.881176,'l',release
1721277541.9508522,l,press
1721277542.0416052,'l',release
1721277542.111934,o,press
1721277542.1925461,'o',release
1721277542.2509398,w,press
1721277542.354646,i,press
1721277542.35552,'w',release
1721277542.4342241,n,press
1721277542.461535,'i',release
1721277542.513876,'n',release
1721277542.530519,g,press
1721277542.61453,'g',release
1721277542.736586,s,press
1721277542.8040938,'s',release
1721277543.113739,Key.shift,press
1721277543.4287171,:,press
1721277543.493841,Key.shift,release
1721277543.501003,';',release
1721277543.629834,Key.enter,press
1721277543.7099571,Key.enter,release
1721277544.3610759,`,press
1721277544.4224901,'`',release
1721277544.520687,`,press
1721277544.5926442,'`',release
1721277544.677185,`,press
1721277544.7395358,'`',release
1721277544.860984,Key.enter,press
1721277544.950733,Key.enter,release
1721277546.111944,Key.enter,press
1721277546.1947908,Key.enter,release
1721277546.518978,Key.up,press
1721277546.606488,Key.up,release
1721277546.8630452,Key.cmd,press
1721277546.985319,Key.cmd,release
1721277547.880723,Key.cmd,press
1721277548.40833,v,press
1721277548.470619,'v',release
1721277548.5185862,Key.cmd,release
1721277548.675337,Key.cmd,press
1721277548.8560472,s,press
1721277548.970502,'s',release
1721277549.0515258,Key.cmd,release
1721277584.1292238,Key.enter,press
1721277584.206356,Key.enter,release
1721277584.302732,Key.enter,press
1721277584.374923,Key.enter,release
1721277584.4584079,Key.enter,press
1721277584.534474,Key.enter,release
1721277584.967527,Key.up,press
1721277585.054006,Key.up,release
1721277585.130475,Key.up,press
1721277585.213668,Key.up,release
1721277589.0136802,Key.esc,press
1721277589.100755,Key.esc,release
1721277619.4050848,Key.space,press
1721277619.475216,Key.space,release
1721277622.311596,Key.backspace,press
1721277622.3857012,Key.backspace,release
1721277623.31456,Key.tab,press
1721277623.395941,Key.tab,release
1721277628.665729,Key.caps_lock,press
1721277628.6677299,Key.caps_lock,release
1721277628.674967,<255>,release
1721277628.700244,Key.caps_lock,press
1721277628.700403,Key.caps_lock,release
1721277632.547638,Key.enter,press
1721277632.673528,Key.enter,release
1721277638.688014,Key.backspace,press
1721277638.782509,Key.backspace,release
1721277642.7417028,Key.shift,press
1721277642.870412,Key.shift,release
1721277650.097824,<63>,release
1721277650.2577238,<63>,release
1721277650.258479,,press
1721277650.259178,<179>,release
1721277652.276416,<63>,release
1721277652.406135,<63>,release
1721277652.413065,,press
1721277652.4135349,<179>,release
1721277653.983706,<63>,release
1721277656.511914,<63>,release
1721277659.7133691,<63>,release
1721277659.799423,<63>,release
1721277659.807819,,press
1721277659.808514,<179>,release
1721277661.570258,<63>,release
1721277661.67401,<63>,release
1721277661.674668,,press
1721277661.675284,<179>,release
1721277664.533534,<63>,release
1721277664.6402261,<63>,release
1721277664.6470342,,press
1721277664.647455,<179>,release
1721277665.991431,<63>,release
1721277666.1267672,<63>,release
1721277666.1280131,,press
1721277666.128476,<179>,release
1721277668.012067,<63>,release
1721277668.13488,<63>,release
1721277668.139287,,press
1721277668.139801,<179>,release
1721277672.36991,<63>,release
1721277674.804447,<63>,release
1721277675.976321,<63>,release
1721277676.095222,<63>,release
1721277676.100946,,press
1721277676.101952,<179>,release
1721277676.807721,<63>,release
1721277676.9120069,<63>,release
1721277676.913101,,press
1721277676.913606,<179>,release
1721277678.24191,<63>,release
1721277678.3357818,<63>,release
1721277678.34218,,press
1721277678.3426611,<179>,release
1721277680.066672,<63>,release
1721277680.180581,<63>,release
1721277680.1809669,,press
1721277680.181371,<179>,release
1721277681.914507,Key.shift,press
1721277682.028899,Key.shift,release
1721277683.014944,Key.shift,press
1721277683.119621,Key.shift,release
1721277684.032127,<63>,release
1721277684.134526,<63>,release
1721277684.141315,,press
1721277684.1417768,<179>,release
1721277698.90513,Key.backspace,press
1721277698.969664,Key.backspace,release
1721277713.903007,Key.backspace,press
1721277713.973598,Key.backspace,release
1721277714.052883,Key.backspace,press
1721277714.1198049,Key.backspace,release
1721277714.572314,。,press
1721277714.654201,'。',release
1721277714.983071,Key.enter,press
1721277715.0834079,Key.enter,release
1721277716.055915,Key.shift,press
1721277717.0228639,Key.shift,release
1721277719.157847,Key.space,press
1721277719.239125,Key.space,release
1721277721.9606779,x,press
1721277722.058034,'x',release
1721277722.378908,Key.backspace,press
1721277722.456695,Key.backspace,release
1721277722.486481,e,press
1721277722.557913,'e',release
1721277722.715589,x,press
1721277722.795221,'x',release
1721277723.334699,Key.enter,press
1721277723.4101708,Key.enter,release
1721277723.5503721,Key.shift,press
1721277723.654662,Key.shift,release
1721277724.065417,c,press
1721277724.147552,'c',release
1721277724.267052,l,press
1721277724.3386219,'l',release
1721277724.454307,u,press
1721277724.512743,'u',release
1721277724.553449,d,press
1721277724.637887,'d',release
1721277724.769587,e,press
1721277724.830454,'e',release
1721277725.039636,Key.enter,press
1721277725.118934,Key.enter,release
1721277725.4459038,Key.shift,press
1721277725.533207,Key.shift,release
1721277725.747197,<63>,release
1721277725.8577971,<63>,release
1721277725.862245,,press
1721277725.862384,<179>,release
1721277729.515193,Key.space,press
1721277729.615542,Key.space,release
1721277729.840019,Key.shift,press
1721277730.016282,F,press
1721277730.103947,'F',release
1721277730.1394181,Key.shift,release
1721277730.414187,n,press
1721277730.4768891,'n',release
1721277732.313637,Key.shift,press
1721277732.7046049,Key.shift,release
1721277733.923788,Key.enter,press
1721277734.0139751,Key.enter,release
1721277734.112413,Key.shift,press
1721277734.763536,W,press
1721277734.8491142,'W',release
1721277734.864511,Key.shift,release
1721277735.0307798,h,press
1721277735.0861719,'h',release
1721277735.157521,e,press
1721277735.2335129,'e',release
1721277735.266103,n,press
1721277735.329503,'n',release
1721277735.450031,Key.space,press
1721277735.519125,Key.shift,press
1721277735.549002,Key.space,release
1721277735.6946769,F,press
1721277735.793962,'F',release
1721277735.9574778,Key.shift,release
1721277736.175728,n,press
1721277736.232523,'n',release
1721277736.394815,Key.space,press
1721277736.5031621,Key.space,release
1721277737.095667,p,press
1721277737.169941,'p',release
1721277737.1704252,r,press
1721277737.2312698,e,press
1721277737.2672682,'r',release
1721277737.327577,'e',release
1721277737.4276328,s,press
1721277737.51601,'s',release
1721277737.591669,s,press
1721277737.6733398,'s',release
1721277737.8454652,e,press
1721277737.917095,'e',release
1721277738.1631901,d,press
1721277738.236237,'d',release
1721277738.4709,Key.shift,press
1721277738.873076,:,press
1721277738.950391,':',release
1721277738.962017,Key.shift,release
1721277739.1742,Key.enter,press
1721277739.257594,Key.enter,release
1721277739.55321,Key.enter,press
1721277739.644764,Key.enter,release
1721277739.811362,Key.enter,press
1721277739.906102,Key.enter,release
1721277740.588467,Key.up,press
1721277740.6822112,Key.up,release
1721277741.436449,Key.down,press
1721277741.4372668,Key.up,press
1721277741.491951,Key.up,release
1721277741.512515,Key.down,release
1721277741.8832362,Key.up,press
1721277741.986084,Key.up,release
1721277742.657533,`,press
1721277742.722176,'`',release
1721277742.8399842,`,press
1721277742.905792,'`',release
1721277742.987595,`,press
1721277743.071041,'`',release
1721277743.249556,Key.enter,press
1721277743.341328,Key.enter,release
1721277744.3138938,Key.enter,press
